entry_date,entry_price,exit_date,exit_price,side,shares,pnl
2025-08-19,2414.184481534091,2025-12-10,3600.0,SHORT,4,4743.262073863636
2025-12-10,3600.0,2026-02-24,2870.0,LONG,2,-1460.0
2026-02-24,2870.0,2026-05-29,3262.5,SHORT,3,1177.5
2026-05-29,3262.5,2026-06-03,3200.0,LONG,3,-187.5
