entry_date,entry_price,exit_date,exit_price,side,shares,pnl_gross,commission_entry,commission_exit,pnl
2017-06-12,1.6136078749952858,2018-07-16,1.6783010656124542,LONG,30986,2004.5832044635795,274.9958948803216,286.02110250487124,1443.5662070783865
2021-03-01,0.19089996715812727,2021-05-03,0.1820762822690651,LONG,262295,-2314.408427976558,275.39658787157543,262.66734151770436,-2852.4723573658375
2021-06-10,0.29394021381876984,2021-06-30,0.2271707217904686,LONG,169862,-11341.599454911304,274.61099929826133,212.23220229624917,-11828.442656505815
2021-06-30,0.2364908738016368,2022-07-01,0.21930399446444232,LONG,208625,-3585.612701722199,271.3584970077656,251.6376271482935,-4108.608825878257
2022-09-29,0.3380710820533314,2025-07-24,1.251931350465807,LONG,145332,132813.14052892188,270.2290057333612,1000.7012786424315,131542.2102445461
2026-01-15,1.3233169303000092,2026-05-06,1.228176967716516,LONG,42098,-4005.2021448398978,306.3994787247338,284.37086692811437,-4595.972490492745
