date,equity
2018-05-03,1038167.9820178145
2018-05-04,1035043.3580903375
2018-05-07,999866.2339014189
2018-05-08,956942.4145572023
2018-05-09,985803.0277435863
2018-05-10,1007035.8372296595
2018-05-11,975407.1226689809
2018-05-14,966152.3283928384
2018-05-15,991971.7090446604
2018-05-16,1015959.8677444777
2018-05-17,1023294.8040020729
2018-05-18,1024869.9479629432
2018-05-21,1015597.4844845745
2018-05-22,1002878.9122036279
2018-05-23,991329.2134039763
2018-05-24,985248.2907068471
2018-05-28,974452.1636737192
2018-05-29,953332.071724157
2018-05-30,956079.3380741352
2018-05-31,957387.326717883
2018-06-01,954356.6137738979
2018-06-04,964516.3263700367
2018-06-05,981455.3646230154
2018-06-06,986245.5320771735
2018-06-07,981943.9956638683
2018-06-08,991560.2257313575
2018-06-11,985500.0557764746
2018-06-12,974672.8738761703
2018-06-13,960392.7527412955
2018-06-14,934565.7432761134
2018-06-15,933619.3749217443
2018-06-18,920668.0840020361
2018-06-19,925149.9951274615
2018-06-21,944500.1780045453
2018-06-22,942559.319813237
2018-06-25,935909.8851000405
2018-06-26,933642.1744654477
2018-06-27,925539.5837303603
2018-06-28,925277.0613194428
2018-06-29,919567.853362375
2018-07-02,916694.1192269265
2018-07-03,922390.0720236838
2018-07-04,923660.1723872687
2018-07-05,920344.1793866197
2018-07-06,919199.7711250866
2018-07-10,923951.8238425961
2018-07-11,922022.5292127137
2018-07-12,920758.802389303
2018-07-13,919288.730042354
2018-07-16,917130.9613690884
2018-07-17,916606.7427318197
2018-07-18,916071.5240122065
2018-07-19,914761.178719331
2018-07-20,916878.2414096172
2018-07-23,916781.9277308759
2018-07-24,916938.513689798
2018-07-25,917705.3654920595
2018-07-26,917778.8154255439
2018-07-27,917894.6889888383
2018-07-30,917905.586354308
2018-07-31,917905.586354308
2018-08-01,917905.586354308
2018-08-02,917905.586354308
2018-08-03,918173.1304013344
2018-08-06,917448.2025992733
2018-08-07,915762.9948657212
2018-08-08,913726.6998945154
2018-08-09,913874.4779366651
2018-08-10,914227.7619384855
2018-08-13,913207.1091437332
2018-08-14,914534.5765548341
2018-08-15,915104.8826235575
2018-08-16,915079.5075293938
2018-08-17,914885.4255568403
2018-08-21,914885.4255568403
2018-08-22,914885.4255568403
2018-08-23,914885.4255568403
2018-08-24,914885.4255568403
2018-08-27,914885.4255568403
2018-08-28,914885.4255568403
2018-08-29,914885.4255568403
2018-08-30,914885.4255568403
2018-08-31,914885.4255568403
2018-09-03,914885.4255568403
2018-09-04,914885.4255568403
2018-09-05,914885.4255568403
2018-09-06,914885.4255568403
2018-09-07,914885.4255568403
2018-09-10,914885.4255568403
2018-09-11,914885.4255568403
2018-09-12,914885.4255568403
2018-09-13,914885.4255568403
2018-09-14,914885.4255568403
2018-09-17,914885.4255568403
2018-09-18,914885.4255568403
2018-09-19,914885.4255568403
2018-09-20,914885.4255568403
2018-09-21,914885.4255568403
2018-09-24,914885.4255568403
2018-09-25,914885.4255568403
2018-09-26,914885.4255568403
2018-09-27,914885.4255568403
2018-09-28,914885.4255568403
2018-10-01,914885.4255568403
2018-10-02,914885.4255568403
2018-10-03,914885.4255568403
2018-10-04,914885.4255568403
2018-10-05,914885.4255568403
2018-10-08,914885.4255568403
2018-10-09,914885.4255568403
2018-10-10,914885.4255568403
2018-10-11,914885.4255568403
2018-10-12,914885.4255568403
2018-10-16,914885.4255568403
2018-10-17,914885.4255568403
2018-10-18,914885.4255568403
2018-10-19,914885.4255568403
2018-10-22,914885.4255568403
2018-10-23,914885.4255568403
2018-10-24,914885.4255568403
2018-10-25,914885.4255568403
2018-10-26,914885.4255568403
2018-10-29,914885.4255568403
2018-10-30,914885.4255568403
2018-10-31,914885.4255568403
2018-11-01,914885.4255568403
2018-11-02,914885.4255568403
2018-11-05,914885.4255568403
2018-11-07,914885.4255568403
2018-11-08,914885.4255568403
2018-11-09,914885.4255568403
2018-11-12,914885.4255568403
2018-11-13,914885.4255568403
2018-11-14,914885.4255568403
2018-11-15,914885.4255568403
2018-11-16,914885.4255568403
2018-11-20,914885.4255568403
2018-11-21,914885.4255568403
2018-11-22,914885.4255568403
2018-11-23,914885.4255568403
2018-11-26,914885.4255568403
2018-11-27,914885.4255568403
2018-11-28,914885.4255568403
2018-11-29,914885.4255568403
2018-11-30,914885.4255568403
2018-12-03,914885.4255568403
2018-12-04,914885.4255568403
2018-12-05,914885.4255568403
2018-12-06,914885.4255568403
2018-12-07,914885.4255568403
2018-12-10,914885.4255568403
2018-12-11,914885.4255568403
2018-12-12,914885.4255568403
2018-12-13,914885.4255568403
2018-12-14,914885.4255568403
2018-12-17,914885.4255568403
2018-12-18,914885.4255568403
2018-12-19,914885.4255568403
2018-12-20,914885.4255568403
2018-12-21,914885.4255568403
2018-12-26,914885.4255568403
2018-12-27,914885.4255568403
2018-12-28,914885.4255568403
2018-12-31,914885.4255568403
2019-01-02,914885.4255568403
2019-01-03,914885.4255568403
2019-01-04,914885.4255568403
2019-01-07,914885.4255568403
2019-01-08,914885.4255568403
2019-01-09,914885.4255568403
2019-01-10,914885.4255568403
2019-01-11,914885.4255568403
2019-01-14,914885.4255568403
2019-01-15,914885.4255568403
2019-01-16,914885.4255568403
2019-01-17,914885.4255568403
2019-01-18,914885.4255568403
2019-01-21,914885.4255568403
2019-01-22,914885.4255568403
2019-01-23,914885.4255568403
2019-01-24,914885.4255568403
2019-01-25,914885.4255568403
2019-01-28,914885.4255568403
2019-01-29,914885.4255568403
2019-01-30,914885.4255568403
2019-01-31,914885.4255568403
2019-02-01,914885.4255568403
2019-02-04,914885.4255568403
2019-02-05,914885.4255568403
2019-02-06,914885.4255568403
2019-02-07,914885.4255568403
2019-02-08,914885.4255568403
2019-02-11,914885.4255568403
2019-02-12,914885.4255568403
2019-02-13,914885.4255568403
2019-02-14,914885.4255568403
2019-02-15,914885.4255568403
2019-02-18,914885.4255568403
2019-02-19,914885.4255568403
2019-02-20,914885.4255568403
2019-02-21,914885.4255568403
2019-02-22,914885.4255568403
2019-02-25,914885.4255568403
2019-02-26,914885.4255568403
2019-02-27,914885.4255568403
2019-02-28,914885.4255568403
2019-03-01,914885.4255568403
2019-03-06,914885.4255568403
2019-03-07,914885.4255568403
2019-03-08,914885.4255568403
2019-03-11,914885.4255568403
2019-03-12,914885.4255568403
2019-03-13,914885.4255568403
2019-03-14,914885.4255568403
2019-03-15,914885.4255568403
2019-03-18,914885.4255568403
2019-03-19,914885.4255568403
2019-03-20,914885.4255568403
2019-03-21,914885.4255568403
2019-03-22,914885.4255568403
2019-03-25,914885.4255568403
2019-03-26,914885.4255568403
2019-03-27,914885.4255568403
2019-03-28,914885.4255568403
2019-03-29,914885.4255568403
2019-04-01,914885.4255568403
2019-04-03,914885.4255568403
2019-04-04,914885.4255568403
2019-04-05,915678.5387757276
2019-04-08,915450.7742330543
2019-04-09,915450.0171905714
2019-04-10,915422.0897082966
2019-04-11,915233.9368200831
2019-04-12,916469.0961801544
2019-04-15,918150.1328280533
2019-04-16,917670.3853489208
2019-04-17,918151.8594606298
2019-04-22,916819.1728435307
2019-04-23,916713.8937257881
2019-04-24,912754.3932162889
2019-04-25,911601.0441095454
2019-04-26,910977.4792690477
2019-04-29,912261.5940123595
2019-04-30,912840.7546132279
2019-05-02,913008.6497405594
2019-05-03,914451.9363631826
2019-05-06,913979.5005704651
2019-05-07,912470.1342266754
2019-05-08,913303.4397046085
2019-05-09,914067.3293398577
2019-05-10,913339.4224239103
2019-05-13,912903.4311926173
2019-05-14,912110.5840736998
2019-05-15,912715.064185454
2019-05-16,912495.9319952128
2019-05-17,911619.3903232338
2019-05-20,911463.1340979283
2019-05-21,911653.6095868472
2019-05-22,911178.5987819687
2019-05-23,910582.0482502604
2019-05-24,912484.3507397383
2019-05-27,912656.6226646183
2019-05-28,911281.5821159336
2019-05-29,911787.36508806
2019-05-30,913111.7314599791
2019-05-31,913105.3128983917
2019-06-03,912583.9963485582
2019-06-04,913486.676825946
2019-06-05,914016.3789578644
2019-06-06,913857.7661611527
2019-06-07,913196.6860113492
2019-06-10,914561.3984828719
2019-06-11,916604.2023856122
2019-06-12,918648.7248496851
2019-06-13,917479.3714502832
2019-06-14,916263.9247427351
2019-06-18,916720.1419537304
2019-06-19,916266.3429415468
2019-06-21,916761.438596392
2019-06-24,916443.1975615282
2019-06-25,916734.8733569689
2019-06-26,917005.0684171115
2019-06-27,918848.0386388393
2019-06-28,920038.0899390501
2019-07-01,920435.5193259775
2019-07-02,920649.6634411815
2019-07-03,922072.7058716126
2019-07-04,921463.5000260132
2019-07-05,920824.3574864621
2019-07-10,923169.0718626109
2019-07-11,922045.9681934468
2019-07-12,921173.9549447304
2019-07-15,912723.9302566895
2019-07-16,913512.875562255
2019-07-17,911722.0246073048
2019-07-18,908186.9758770578
2019-07-19,905015.2061251403
2019-07-22,898723.1051220596
2019-07-23,898454.8174750477
2019-07-24,900337.8326235353
2019-07-25,898504.9587332278
2019-07-26,910514.3400639932
2019-07-29,915795.8359584527
2019-07-30,914566.2028752828
2019-07-31,909972.2299957753
2019-08-01,900020.07209205
2019-08-02,898616.8129455105
2019-08-05,889977.0743568192
2019-08-06,895389.578038888
2019-08-07,893496.33750655
2019-08-08,893973.4198094119
2019-08-09,912775.1049813512
2019-08-12,821946.0042384309
2019-08-13,826529.7355751528
2019-08-14,815829.6614971142
2019-08-15,825802.2016826406
2019-08-16,826051.634930666
2019-08-20,813938.7403525361
2019-08-21,817386.7791203355
2019-08-22,816225.5431601575
2019-08-23,812482.342614963
2019-08-26,809086.3642376257
2019-08-27,800412.3795041505
2019-08-28,797827.8319247172
2019-08-29,796030.2929029965
2019-08-30,789575.7705971422
2019-09-02,793750.2879644827
2019-09-03,786702.6170024897
2019-09-04,792370.9680784825
2019-09-05,795320.2054577051
2019-09-06,795315.5810260331
2019-09-09,794267.2428643036
2019-09-10,794162.3099411826
2019-09-11,794339.1314461058
2019-09-12,792603.6896096362
2019-09-13,792182.7359976874
2019-09-16,793673.475986915
2019-09-17,793484.821149053
2019-09-18,793349.5542019787
2019-09-19,793983.0554167057
2019-09-20,794418.5628217204
2019-09-23,793892.7783396916
2019-09-24,793667.9730351913
2019-09-25,793955.5873397035
2019-09-26,793925.9637738231
2019-09-27,794446.1944244053
2019-09-30,794524.0028804288
2019-10-01,794524.0028804288
2019-10-02,794524.0028804288
2019-10-03,794524.0028804288
2019-10-04,794524.0028804288
2019-10-07,794524.0028804288
2019-10-08,794524.0028804288
2019-10-09,794524.0028804288
2019-10-10,794524.0028804288
2019-10-11,794524.0028804288
2019-10-15,794524.0028804288
2019-10-16,794524.0028804288
2019-10-17,794524.0028804288
2019-10-18,794524.0028804288
2019-10-21,794524.0028804288
2019-10-22,794524.0028804288
2019-10-23,794524.0028804288
2019-10-24,794524.0028804288
2019-10-25,794524.0028804288
2019-10-28,794524.0028804288
2019-10-29,794524.0028804288
2019-10-30,794524.0028804288
2019-10-31,794524.0028804288
2019-11-01,794524.0028804288
2019-11-04,794524.0028804288
2019-11-05,794524.0028804288
2019-11-06,794524.0028804288
2019-11-07,794524.0028804288
2019-11-08,794524.0028804288
2019-11-11,794524.0028804288
2019-11-12,794524.0028804288
2019-11-13,794524.0028804288
2019-11-14,794524.0028804288
2019-11-15,794524.0028804288
2019-11-19,794524.0028804288
2019-11-20,794524.0028804288
2019-11-21,794524.0028804288
2019-11-22,794524.0028804288
2019-11-25,794524.0028804288
2019-11-26,794524.0028804288
2019-11-27,794524.0028804288
2019-11-28,794524.0028804288
2019-11-29,794524.0028804288
2019-12-02,794524.0028804288
2019-12-03,794524.0028804288
2019-12-04,794524.0028804288
2019-12-05,794524.0028804288
2019-12-06,794524.0028804288
2019-12-09,794524.0028804288
2019-12-10,794524.0028804288
2019-12-11,794524.0028804288
2019-12-12,794524.0028804288
2019-12-13,794524.0028804288
2019-12-16,794524.0028804288
2019-12-17,794524.0028804288
2019-12-18,794524.0028804288
2019-12-19,794524.0028804288
2019-12-20,794524.0028804288
2019-12-23,794524.0028804288
2019-12-26,794524.0028804288
2019-12-27,794298.9493815537
2019-12-30,793953.1194809309
2020-01-02,793529.9279116624
2020-01-03,791631.2032296706
2020-01-06,791636.8284082311
2020-01-07,791506.9367360994
2020-01-08,791251.1332227584
2020-01-09,791682.481018613
2020-01-10,789480.4208267707
2020-01-13,789807.561552883
2020-01-14,790508.4592467718
2020-01-15,789496.163706288
2020-01-16,791321.5360549139
2020-01-17,790249.2431352814
2020-01-20,790517.4810020321
2020-01-21,788705.6628696009
2020-01-22,786588.0670444258
2020-01-23,787184.5915163455
2020-01-24,784875.4699092996
2020-01-27,785236.2154952659
2020-01-28,785316.4157964624
2020-01-29,782948.3075294242
2020-01-30,784576.8096547481
2020-01-31,783890.9350257376
2020-02-03,785564.6238451567
2020-02-04,783427.9142248444
2020-02-05,783270.1865728844
2020-02-06,783476.8855461881
2020-02-07,783265.8062178334
2020-02-10,782402.114808643
2020-02-11,781073.8467312752
2020-02-12,781987.7944283759
2020-02-13,778204.4259865391
2020-02-14,779847.7526523123
2020-02-17,782036.4376800238
2020-02-18,782764.6123474281
2020-02-19,783077.407817055
2020-02-20,783712.6977490217
2020-02-21,783972.306315299
2020-02-26,780542.9794278024
2020-02-27,776657.6989456541
2020-02-28,776841.4642072037
2020-03-02,779995.486403477
2020-03-03,778312.9799103749
2020-03-04,780820.4132469122
2020-03-05,777729.6196484945
2020-03-06,776055.9786908334
2020-03-09,767271.3593031231
2020-03-10,771180.4957453011
2020-03-11,761747.5582048151
2020-03-12,755155.432673966
2020-03-13,758802.6429970799
2020-03-16,750752.2011034917
2020-03-17,754037.8738969933
2020-03-18,748510.0019394167
2020-03-19,748451.5448941191
2020-03-20,749319.0004810537
2020-03-25,750091.7745166953
2020-03-26,750140.1514279554
2020-03-27,748883.000244182
2020-03-30,749080.8391995003
2020-04-01,748650.7106675146
2020-04-02,748737.9406911271
2020-04-03,748718.3852521848
2020-04-06,748541.637226546
2020-04-07,748762.3100698949
2020-04-08,748493.1737924457
2020-04-13,748009.3166196853
2020-04-14,748061.0931435155
2020-04-15,748306.3877307345
2020-04-16,747943.5201579337
2020-04-17,748392.4221241053
2020-04-20,748961.759064957
2020-04-21,749026.6806616844
2020-04-22,749536.7479942045
2020-04-23,749589.9862421365
2020-04-24,749531.6124819085
2020-04-27,749139.4709287414
2020-04-28,749819.8212581336
2020-04-29,750313.2951636685
2020-04-30,750313.2951636685
2020-05-04,750313.2951636685
2020-05-05,750313.2951636685
2020-05-06,750313.2951636685
2020-05-07,750313.2951636685
2020-05-08,750313.2951636685
2020-05-11,750313.2951636685
2020-05-12,750313.2951636685
2020-05-13,750313.2951636685
2020-05-14,750313.2951636685
2020-05-15,750313.2951636685
2020-05-18,750313.2951636685
2020-05-19,750313.2951636685
2020-05-20,750313.2951636685
2020-05-21,750313.2951636685
2020-05-22,750313.2951636685
2020-05-26,750313.2951636685
2020-05-27,750313.2951636685
2020-05-28,750313.2951636685
2020-05-29,750313.2951636685
2020-06-01,750313.2951636685
2020-06-02,750313.2951636685
2020-06-03,750313.2951636685
2020-06-04,750313.2951636685
2020-06-05,750313.2951636685
2020-06-08,750313.2951636685
