entry_date,entry_price,exit_date,exit_price,side,shares,pnl_gross,commission_entry,commission_exit,pnl
2017-06-12,1.5132693660524015,2018-06-01,1.6949971398386063,LONG,33041,6004.467373669995,274.9996321805557,308.02420273574063,5421.443538753699
2019-07-15,1.3474066842019488,2019-08-12,1.0314475731894235,LONG,37309,-11788.118472766306,276.48717789489774,211.6525262946831,-12276.258176955887
2019-08-12,0.8467919803347196,2019-08-27,0.4674783549562411,LONG,58641,-22243.330305819356,273.11200685344556,150.77369017143914,-22667.216002844238
2019-08-27,0.5349863705135831,2019-09-04,0.35677495556066396,LONG,90701,-16163.95354764472,266.88089335573875,177.9791488436928,-16608.81358984415
2021-07-23,0.26055293534512225,2022-07-11,0.2584946547262555,LONG,183047,-376.76209244170366,262.3138823586522,260.2416908502229,-899.3176656505788
2022-10-11,0.43449050567801234,2023-10-24,0.7986109605229216,LONG,109665,39931.26968056697,262.0662071784857,481.6881904216041,39187.51528296688
2023-12-29,1.4759766168125652,2025-08-19,2.618157667859717,LONG,33610,38388.70512569477,272.84165750088675,483.97953569220795,37631.88393250167
2025-12-29,3.185668873127279,2026-06-04,2.7409104442277483,LONG,16162,-7188.185727874216,283.17729180115697,243.64227029784877,-7715.005289973222
