entry_date,entry_price,exit_date,exit_price,side,shares,pnl_gross,commission_entry,commission_exit,pnl
2017-06-12,2.6108175909857767,2017-07-18,2.11740536690394,LONG,19151,-9449.337503391256,274.99872226732737,223.0273659986754,-9947.36359165726
2017-07-18,2.0953377580904626,2018-04-27,2.236860220867863,LONG,23625,3343.468183116088,272.26294994187947,290.65202494901797,2780.5532082251902
2020-12-11,0.583919910267491,2025-08-20,2.843406545345515,LONG,85014,192087.99679452312,273.0275198831426,1329.51150225302,190485.45777238696
2025-12-19,3.57124283978924,2026-06-04,3.397277686587943,LONG,16567,-2882.080693085893,325.40629069733586,309.5548468853635,-3517.0418306685924
