slow,fast_index,net_profit,cagr,sharpe,max_drawdown,pct_profitable,avg_win_loss,profit_factor,trades_count
60,0.2,11165.256879638277,0.001112021389062967,0.19277509123457387,-0.014189049292317013,35.714285714285715,2.9757723115194916,1.6532068397330508,28
60,0.25,11296.005576588597,0.0011249779279127736,0.19677954657722865,-0.013387217438461085,33.33333333333333,3.3145370546145263,1.6572685273072634,27
60,0.3,8014.244559098258,0.0007993150236558222,0.1431646961543771,-0.013907828679328884,34.61538461538461,2.679192427853794,1.4183959912167143,26
60,0.35,10773.213512177192,0.001073162821658702,0.1922400581991209,-0.012570915020186025,37.5,2.729299311737027,1.637579587042216,24
60,0.4,8646.054090691046,0.0008620862212926905,0.16095367117502835,-0.010807652052803604,36.0,2.612671396878435,1.4696276607441199,25
60,0.45,7606.888720774387,0.0007588248519256879,0.14284589866162822,-0.013514440824734544,33.33333333333333,2.804086529339604,1.402043264669802,24
60,0.5,6768.312742227656,0.0006754260589618699,0.12322458959827846,-0.013146857943938647,33.33333333333333,2.735273385211916,1.367636692605958,24
80,0.2,1827.2126171633265,0.0001827463258283757,0.03537517865733236,-0.015390160372901583,28.000000000000004,2.7759618421582757,1.079540716394885,25
80,0.25,-7533.196216941283,-0.0007566103255405299,-0.138923029381669,-0.018444659730374697,20.833333333333336,2.633210595260711,0.6929501566475554,24
80,0.3,-4650.551448447401,-0.0004664781618675118,-0.08349523735215741,-0.021271031780071555,28.000000000000004,2.1220117048442098,0.8252267741060815,25
80,0.35,-7739.734683277851,-0.0007774270921713233,-0.1445225432610035,-0.023594533181972452,24.0,2.2572920915656303,0.712829081547041,25
80,0.4,-11072.87524195888,-0.0011139107237582158,-0.20797154773978735,-0.02382532735654125,20.0,2.457406900137207,0.6143517250343019,25
80,0.45,-14257.507369045847,-0.0014363570406408233,-0.2660178083827611,-0.026620887734178374,16.0,2.836380118235248,0.5402628796638567,25
80,0.5,-11321.937192012581,-0.0011390947197169599,-0.21155473348247603,-0.025540005668084998,20.833333333333336,2.323196262700114,0.6113674375526617,24
100,0.2,-2828.379540369955,-0.00028347018430485704,-0.04754412919622101,-0.02050683686348691,21.73913043478261,3.192503494777029,0.8868065263269526,23
100,0.25,-5430.29624549811,-0.0005448831624931261,-0.09517487980160656,-0.02382106820041989,25.0,2.4104293998293347,0.8034764666097782,24
100,0.3,-7277.143627649553,-0.0007308085009963827,-0.1275970497923242,-0.021170644071883637,22.727272727272727,2.474860824966212,0.7279002426371212,22
100,0.35,-2415.145377688513,-0.0002420092985220279,-0.039307183368386144,-0.023942445559383,30.0,2.1342414838952606,0.9146749216693975,20
100,0.4,-9651.876802615301,-0.0009703350000884736,-0.1760024939617915,-0.02687804182167538,26.31578947368421,1.9185114953001015,0.6851826768928934,19
100,0.45,-11956.35582730741,-0.0012032700090730541,-0.21987308259167906,-0.027179641246342978,28.57142857142857,1.5308988651172508,0.6123595460469003,21
100,0.5,-8702.917277710007,-0.0008745566436926255,-0.1489366222348693,-0.02758113816534276,27.27272727272727,1.9618261499173042,0.735684806218989,22
120,0.2,6845.497840273,0.0006831049505677811,0.09152952284028346,-0.020024613778507797,17.647058823529413,6.051518163324281,1.2967538921409174,17
120,0.25,7292.278827754958,0.0007275433167148737,0.10291853141059792,-0.021527568318282096,23.52941176470588,4.3221486330366305,1.329891887088194,17
120,0.3,13167.383853234347,0.001310257107364432,0.16940470425276546,-0.024959936180436255,22.22222222222222,5.315782972422285,1.518795134977796,18
120,0.35,23387.636635882154,0.002316730580940396,0.26307993878301306,-0.02390399526434727,21.052631578947366,7.272515998252517,1.9393375995340045,19
120,0.4,19911.6801345087,0.0019754432634326857,0.23105220734209558,-0.02473479860263555,27.77777777777778,4.859278684904253,1.8689533403477896,18
120,0.45,19512.62143357564,0.0019361946671725416,0.21754214117807708,-0.02230046839135553,38.88888888888889,2.9299673108819713,1.864524652379436,18
120,0.5,16687.268609576295,0.0016579168016972456,0.19505446104251375,-0.024448024625875003,30.0,3.7028656130273574,1.5869424055831531,20
140,0.2,7154.923523472693,0.0007138833766830999,0.09447185578592782,-0.019533787796634807,26.666666666666668,3.7812385408702007,1.3749958330437093,15
140,0.25,13062.558734983999,0.0012998868530846863,0.14892530641112708,-0.022409455368804395,30.76923076923077,3.6942918427248794,1.641907485655502,13
140,0.3,8744.226819186611,0.0008718366485789275,0.09839626952675334,-0.025363336441991836,33.33333333333333,2.7406800648108294,1.370340032405415,15
140,0.35,7401.3628467084745,0.0007383904925082341,0.08671309825972756,-0.027232757081716467,25.0,3.843330553888961,1.2811101846296535,16
140,0.4,5015.562591454664,0.0005009079419269202,0.06634303856228116,-0.02381530529299665,18.75,5.224688550603222,1.2056973578315127,16
140,0.45,3816.322349917557,0.0003813439120354811,0.05361998164471122,-0.021630334630313486,26.666666666666668,3.227520342292094,1.1736437608334886,15
140,0.5,6315.710271588689,0.000630387462959181,0.088205488273875,-0.019736839934980526,26.666666666666668,3.5806409415277485,1.3020512514646359,15
160,0.2,6827.180526716653,0.0006812826692150775,0.09026856742420207,-0.018924888438517022,23.076923076923077,4.718194540172995,1.4154583620518983,13
160,0.25,11706.991630301116,0.0011656947664810957,0.12850662256840792,-0.021469071818877875,18.75,6.853038914405328,1.5814705187089217,16
160,0.3,7683.862690459878,0.0007664770044628622,0.09149374954623521,-0.021699144840651483,26.666666666666668,3.7347874860693646,1.3581045403888599,15
160,0.35,2204.837850603887,0.0002204766256019841,0.031755716432688125,-0.020861114260943843,33.33333333333333,2.194061958126525,1.0970309790632624,15
160,0.4,7239.669537808092,0.0007223115381285172,0.10142229514956219,-0.017038813993256925,38.46153846153847,2.217266599593775,1.3857916247461095,13
160,0.45,12146.5487479311,0.0012092257020526187,0.1579579432797047,-0.017820907073711152,33.33333333333333,3.674050665858815,1.8370253329294075,12
160,0.5,12019.20090171687,0.0011966157336706917,0.15702860541206695,-0.017562556985492788,25.0,5.864552593176723,1.9548508643922407,12
180,0.2,8665.69363727419,0.0008640368717665048,0.1062376414002441,-0.01953281908823581,28.57142857142857,3.8126922457289854,1.525076898291594,14
180,0.25,14139.010424473945,0.001406333321738229,0.15498106430624453,-0.02346103850663482,35.714285714285715,3.315840157693376,1.8421334209407643,14
180,0.3,9081.054859538435,0.0009052836174383572,0.11270201421460986,-0.01999473770299141,28.57142857142857,3.9478969829541706,1.5791587931816684,14
180,0.35,8028.208213998076,0.0008007027156777813,0.1090994324978847,-0.02021826120191664,30.76923076923077,3.300968826623321,1.4670972562770315,13
180,0.4,14650.15003523972,0.001456842496651456,0.17771071220618948,-0.02108966776745968,30.0,5.281798152259984,2.263627779539993,10
180,0.45,8105.370561082929,0.0008083707094050929,0.1140376673932426,-0.019238502315841923,38.46153846153847,2.403493542488999,1.5021834640556242,13
180,0.5,14906.475477704153,0.0014821631338504115,0.20740856447682515,-0.01752760911249285,54.54545454545454,2.002388607203705,2.4028663286444463,11
200,0.2,9282.472526844878,0.0009252795586152107,0.11388848620378726,-0.0206044596484439,23.076923076923077,5.3368388522436945,1.6010516556731085,13
200,0.25,17451.07157566528,0.0017332147223416694,0.18753445559764084,-0.022401078288202533,30.76923076923077,4.357476965618277,1.936656429163679,13
200,0.3,14215.99004354377,0.001413941665579177,0.18431252019050245,-0.018911760077911614,36.36363636363637,3.4980953967877593,1.998911655307291,11
200,0.35,14320.420314505753,0.00142426228648862,0.19442101522860045,-0.0166506379180547,20.0,10.144632319750244,2.536158079937561,10
200,0.4,22434.49339375005,0.00222324999714818,0.27381407583010176,-0.018872955286018914,50.0,3.3096707282398445,3.309670728239845,10
200,0.45,23804.16838578286,0.00235755779669522,0.3100415468190023,-0.016952739359875114,57.14285714285714,6.264512097204799,8.352682796273065,7
200,0.5,17881.206433384097,0.001775596282800329,0.27257689096321325,-0.014046008683925592,50.0,3.832919152951568,3.832919152951568,8
220,0.2,11980.624134326394,0.0011927955850161709,0.1420909142733657,-0.020232661945203918,38.46153846153847,2.7093984937741404,1.6933740586088377,13
220,0.25,18827.18293547702,0.0018687474976777363,0.2046300505984724,-0.021186319687316265,25.0,6.388616609044301,2.1295388696814337,12
220,0.3,21572.681348505565,0.002138659286897049,0.2887379174231715,-0.0166149587372325,25.0,17.46430247581591,5.821434158605302,8
220,0.35,15940.404680284712,0.0015842395389356057,0.206580123855272,-0.022312508629335884,37.5,5.333486964617353,3.200092178770412,8
220,0.4,19067.593924495948,0.0018924085946494529,0.23228904090669347,-0.02466854374226249,66.66666666666666,3.7883055297266734,7.576611059453347,6
220,0.45,17926.94881809351,0.0017801023714756337,0.24532564258885423,-0.020198459592598614,50.0,6.2123905133232284,6.212390513323228,6
220,0.5,15755.605620032446,0.0015660018032730427,0.2353564781145146,-0.0171530377167185,57.14285714285714,3.385208048635978,4.513610731514637,7
240,0.2,23239.20956377956,0.0023021785825296792,0.24701617226280495,-0.02182922314102495,33.33333333333333,5.365626924156078,2.682813462078039,12
240,0.25,15869.590598958317,0.0015772512821159435,0.1928072530374765,-0.018263994265931945,41.66666666666667,3.519640816642247,2.5140291547444624,12
240,0.3,14169.520117180207,0.0014093488344308902,0.18581032356861854,-0.02409790719333172,42.857142857142854,4.286202532415368,3.214651899311526,7
240,0.35,21404.45191676782,0.002122139324035599,0.26441590234333184,-0.024941346247070697,42.857142857142854,7.935031503473395,5.951273627605046,7
240,0.4,14122.929951274687,0.0014047439293485287,0.17905545838253747,-0.026847532868107146,57.14285714285714,2.5520550996204725,3.402740132827297,7
240,0.45,14629.740131765884,0.001454826094477113,0.19581312945317375,-0.02453141796445738,71.42857142857143,1.7018008634897124,4.254502158724281,7
240,0.5,7799.606182216536,0.0007779823308313727,0.11659047430933027,-0.023343075933642946,71.42857142857143,1.094033794957341,2.7350844873933524,7
260,0.2,18923.781683062403,0.0018782552888785276,0.20768474039941848,-0.020818804554183768,27.27272727272727,6.438472415722075,2.4144271558957784,11
260,0.25,14169.36985009612,0.0014093339825542728,0.18002707787107303,-0.025339081512458058,62.5,1.8217762350620323,3.0362937251033877,8
260,0.3,17105.020926521065,0.0016991063463516198,0.22537594666170907,-0.022685772825784045,42.857142857142854,5.497782948197028,4.123337211147771,7
260,0.35,11877.995301725421,0.001182631902585829,0.14589498175148377,-0.0294024660392409,57.14285714285714,2.577023860579782,3.4360318141063764,7
260,0.4,9468.294634649386,0.0009437240504686084,0.12386658995623745,-0.028263443764517133,57.14285714285714,2.0120591657983065,2.6827455543977416,7
260,0.45,5870.2714984356735,0.0005860439264027129,0.08570163212909207,-0.025196249418654632,62.5,1.1181841014608056,1.863640169101343,8
260,0.5,14824.246548112136,0.0014740409273590327,0.136173533546479,-0.04392224651932757,42.857142857142854,4.100790949667833,3.0755932122508747,7
280,0.2,16327.018158295043,0.001622384594230919,0.19414131797191206,-0.025522401188483673,28.57142857142857,9.849176540670218,3.939670616268087,7
280,0.25,14506.986859284018,0.0014426978802741797,0.16054203718065224,-0.0331241229758544,50.0,2.8016481301949305,2.8016481301949305,8
280,0.3,10184.079319225872,0.0010147434866210059,0.12842481685698048,-0.029679903883506328,42.857142857142854,4.005573925656654,3.00418044424249,7
280,0.35,19338.566335870288,0.0019190715065182662,0.22932703178573471,-0.03072617713334526,50.0,3.3205989267457334,3.3205989267457334,8
280,0.4,5670.841492703901,0.000566184894295052,0.07460462625900853,-0.029505774338758946,37.5,2.8123484586106113,1.6874090751663668,8
