slow,fast_index,net_profit,cagr,sharpe,max_drawdown,pct_profitable,avg_win_loss,profit_factor,trades_count
60,0.2,10800.810091479916,0.0012032496755185473,0.2689476173726558,-0.013348028617773523,30.76923076923077,3.7166335639347077,1.6518371395265368,26
60,0.25,14722.810989054604,0.0016373503392048683,0.344076741699752,-0.012311559866692643,41.66666666666667,2.7680374083334907,1.977169577381065,24
60,0.3,7628.1644961470965,0.0008509944586574392,0.2025373981111722,-0.014105819830232435,30.434782608695656,3.4831222065636904,1.5238659653716147,23
60,0.35,6211.118208280343,0.0006933431191633588,0.15955918021298823,-0.016935233118533632,30.434782608695656,3.0265975382911776,1.3241364230023902,23
60,0.4,9548.095102374378,0.001064279627511322,0.23918768248098923,-0.01487764246384442,29.166666666666668,3.6779511056609877,1.5144504552721716,24
60,0.45,7392.465600697294,0.0008247857913725731,0.18677451950416443,-0.014565801813888847,32.0,2.9485809164317462,1.3875674900855277,25
60,0.5,6668.9463946222,0.0007442996496087595,0.17587042577218923,-0.01160093503386011,32.0,2.9818161985297245,1.4032076228375174,25
80,0.2,6062.694003853234,0.0006768190034809329,0.1593274728100806,-0.015421459263117023,42.857142857142854,1.9871603713704276,1.4903702785278208,21
80,0.25,5075.61077992257,0.0005668715958149217,0.12788518334933868,-0.01585164697640187,35.0,2.5180431462352986,1.3558693864343916,20
80,0.3,5797.520694619666,0.0006472917816451318,0.14551960416411158,-0.014054334950296198,42.857142857142854,1.9457502964303677,1.4593127223227758,21
80,0.35,8936.13065516978,0.00099633561071788,0.22151002419918933,-0.013164604818672631,50.0,1.8089377276650858,1.8089377276650858,18
80,0.4,6040.299324115334,0.0006743256084267291,0.16333992188488416,-0.011888724058726414,47.05882352941176,1.7455599469454124,1.5516088417292555,17
80,0.45,3084.121399114581,0.0003447550352744244,0.08308122482956064,-0.016510782355402317,44.44444444444444,1.5381162234225711,1.230492978738057,18
80,0.5,-739.1300852222942,-8.276307304178054e-05,-0.017198739573794284,-0.020204987426934037,47.368421052631575,1.0563772159651506,0.9507394943686355,19
100,0.2,-1422.256260280652,-0.00015930354211746156,-0.03552649168341472,-0.017234949897743334,42.10526315789473,1.2279575603229493,0.8930600438712358,19
100,0.25,1978.0988471199214,0.0002212279475453105,0.054062638097879416,-0.015431920104275482,41.17647058823529,1.6601107834350708,1.1620775484045496,17
100,0.3,-511.6866376714347,-5.7289617297118234e-05,-0.0116032987828095,-0.015860015061618292,35.294117647058826,1.76863834123908,0.9647118224940436,17
100,0.35,-3233.3114214831776,-0.0003624474288129731,-0.08354312943790126,-0.019159417445197467,33.33333333333333,1.5083198143284995,0.7541599071642497,15
100,0.4,-5742.764146430336,-0.000644472169519239,-0.1452264608769968,-0.020872218067388582,31.25,1.3929007711286772,0.6331367141493988,16
100,0.45,-5907.290102309034,-0.0006629844850915001,-0.15195088458491407,-0.019330482859152533,26.666666666666668,1.6185929080903048,0.5885792393055654,15
100,0.5,-455.06503825371965,-5.094885083722911e-05,-0.009672179328743244,-0.015841530579398425,43.75,1.24335422687269,0.9670532875676479,16
120,0.2,-2819.5198433222135,-0.0003160040504007755,-0.07304399263196293,-0.014102988706704057,40.0,1.1764112260234396,0.784274150682293,15
120,0.25,-4471.53244275127,-0.0005015259439841158,-0.11569970703278126,-0.01540750085726593,25.0,1.9875773684527809,0.6625257894842603,16
120,0.3,-5105.976019570931,-0.0005728469623358379,-0.1317236006045317,-0.01702594589260611,20.0,2.43789330007005,0.6094733250175125,15
120,0.35,-5606.693635345874,-0.0006291636907722609,-0.15103923818738593,-0.016448771997730566,40.0,0.8588510323221338,0.5725673548814225,15
