slow,fast_index,net_profit,cagr,sharpe,max_drawdown,pct_profitable,avg_win_loss,profit_factor,trades_count
60,0.2,20774.292388676266,0.002060236513242053,0.3839930314648135,-0.009491660562792843,48.148148148148145,2.63826209603207,2.449814803458351,27
60,0.25,19210.613446307514,0.0019064821023235812,0.35343301756138296,-0.009954684326742742,37.5,3.921265149077005,2.3527590894462027,24
60,0.3,17845.68753216596,0.0017720971852148715,0.3283442999246777,-0.010589450704619672,48.0,2.399290352733007,2.2147295563689293,25
60,0.35,15237.762786021918,0.0015148802169204778,0.28665203342717227,-0.012215462896573537,48.0,2.0477353743118747,1.8902172685955765,25
60,0.4,14507.354826902909,0.0014427342380205488,0.28051390208927235,-0.011509054906173603,45.83333333333333,2.2086883813397296,1.868890168825925,24
60,0.45,14081.316827510438,0.0014006307870002566,0.2780366404493742,-0.012275703411004766,40.0,2.8889698707411546,1.9259799138274363,25
60,0.5,12690.426596069801,0.001263064356140653,0.2674233958684111,-0.014067658993995327,36.0,3.165557974141818,1.7806263604547725,25
80,0.2,8790.263175431875,0.0008764086440566921,0.18939833771819936,-0.013608836022953642,25.0,4.5545033765005885,1.5181677921668628,24
80,0.25,8911.063171410637,0.0008884047268131745,0.19540550041827173,-0.013798611188128302,38.095238095238095,2.5210404478599115,1.5514095063753301,21
80,0.3,6704.647186426781,0.0006690917834317744,0.1483973123919357,-0.013471236625504129,33.33333333333333,2.8215747464299374,1.4107873732149687,21
80,0.35,8234.490724160381,0.0008212008200130239,0.18122808421608386,-0.014782400438236618,40.0,2.3499309576953067,1.566620638463538,20
80,0.4,413.6547171303331,4.139744359799025e-05,0.011450139426941333,-0.020930625861251877,25.0,3.0576974702526254,1.0192324900842085,20
80,0.45,-102.75229220760673,-1.0285560427925056e-05,0.0001021015287628673,-0.020139653673007085,33.33333333333333,1.9896720234726961,0.9948360117363482,21
80,0.5,-8518.642610878675,-0.0008559673938821621,-0.1906508581929093,-0.024717762542313688,30.0,1.523515392915451,0.6529351683923361,20
100,0.2,843.5635112848763,8.440523078778739e-05,0.020361870096141245,-0.01915090355786567,27.27272727272727,2.776001806174177,1.0410006773153164,22
100,0.25,-4550.724967863667,-0.00045644438803604803,-0.09411376318355415,-0.023022185343102415,23.809523809523807,2.579362706924182,0.8060508459138068,21
100,0.3,-3643.8502851880858,-0.0003653339215953233,-0.07309273994653254,-0.023615341509693046,36.36363636363637,1.488191303703553,0.8503950306877446,22
100,0.35,-3573.5930949421704,-0.0003582785472354688,-0.07484432945368923,-0.025733364793812247,30.434782608695656,1.9791474096103556,0.8658769917045306,23
100,0.4,-5975.584668434112,-0.0005997459500276525,-0.12436948829591771,-0.027426557857515722,27.27272727272727,2.1185858168259175,0.7944696813097191,22
100,0.45,-4449.452984502412,-0.00044626624883503663,-0.08954329785389123,-0.025625802947224007,33.33333333333333,1.7151080253504334,0.8575540126752167,24
100,0.5,-6191.573045659947,-0.000621484551993956,-0.12702020158477928,-0.025830752202925463,33.33333333333333,1.6190708221245178,0.809535411062259,27
120,0.2,9918.985901174936,0.0009884464660507852,0.15951651896018343,-0.025800985010024362,35.0,2.5959692818927484,1.3978296133268646,20
120,0.25,17489.865113642343,0.0017370377447207819,0.2726277707956121,-0.02384353481180223,44.44444444444444,2.319010604941705,1.855208483953364,18
120,0.3,4694.76471583463,0.0004689370370682955,0.07841903841286002,-0.028893146134029987,26.31578947368421,3.313317448110247,1.183327660039374,19
120,0.35,7535.580783784037,0.0007517355028159312,0.11342772989449446,-0.028715963458912953,36.36363636363637,2.2124629421750344,1.264264538385734,22
120,0.4,6178.570001786227,0.00061673699852971,0.08856179488762855,-0.03403804070411542,25.0,3.6155168288848496,1.2051722762949497,20
120,0.45,10640.416834566488,0.0010599972009153191,0.14353530388215568,-0.03189453007675941,27.77777777777778,3.6266008337237747,1.3948464745091442,18
120,0.5,10626.891182472453,0.0010586561643066705,0.16033462515335764,-0.034324804101649134,25.0,3.990395230636992,1.330131743545664,20
140,0.2,7855.224110152142,0.0007835105332929526,0.12028466508910086,-0.026332838589287387,26.666666666666668,3.7641686265449157,1.3687885914708784,15
140,0.25,2862.4976672184216,0.00028615595612513367,0.04838746204584238,-0.029558421211479627,35.294117647058826,2.056605971934186,1.121785075600465,17
140,0.3,4186.3446064246655,0.00041824876831797475,0.06206197484292549,-0.03413626994338643,26.31578947368421,3.2172715323287844,1.1490255472602802,19
140,0.35,15659.870401096834,0.0015565525636889177,0.21299746225090838,-0.03251652284123459,33.33333333333333,3.1135939638559473,1.5567969819279737,18
140,0.4,11370.192365025794,0.0011323287955484762,0.1612284954583887,-0.03122804722089633,33.33333333333333,2.824540221780471,1.4122701108902358,18
140,0.45,7703.052001609028,0.0007683845744044238,0.12135847513541038,-0.03122323763204533,29.411764705882355,3.11105155830287,1.2962714826261958,17
140,0.5,9972.435408404464,0.0009937491073881421,0.15423782106469514,-0.03013759707601112,23.52941176470588,4.5180441913086,1.3901674434795692,17
160,0.2,15803.615246186378,0.0015707401386402253,0.23476512519230155,-0.022019629945175603,28.57142857142857,4.5168988208215035,1.8067595283286015,14
160,0.25,13893.104340917029,0.001382025509848006,0.21680180840493032,-0.02260987281894519,40.0,2.665286104495292,1.7768574029968613,15
160,0.3,17093.124682698446,0.0016979336110680698,0.2391637354477823,-0.02558394528831347,30.76923076923077,4.135495866314237,1.8379981628063276,13
160,0.35,27596.856841177,0.0027286198092124625,0.36233484159011686,-0.023087854951469085,38.46153846153847,4.018153980939862,2.5113462380874134,13
160,0.4,16621.410594828823,0.0016514219431411625,0.2654553160171322,-0.024979733024363196,40.0,2.809294596825018,1.872863064550012,15
160,0.45,20112.455148319546,0.0019951848509465187,0.3163606404635883,-0.02474973399385893,40.0,3.092816954972641,2.0618779699817606,15
