entry_date,entry_price,exit_date,exit_price,side,shares,pnl
2018-09-17,2.993113507408104,2019-03-21,2.922060690108397,LONG,3341,-237.3874625983208
2019-03-21,2.922060690108397,2020-05-19,3.557542861162479,SHORT,3422,-2174.6199893470675
2020-05-19,3.487399639916011,2020-05-29,3.514788060429652,SHORT,2867,78.52260161260871
2020-05-29,3.514788060429652,2026-06-03,293.0,LONG,2845,823585.4279680776
