entry_date,entry_price,exit_date,exit_price,side,shares,pnl
2019-01-28,77.75519917052922,2019-03-28,80.37520034466695,SHORT,128,335.360150289629
2019-03-28,80.37520034466695,2019-08-12,56.79509627578682,LONG,124,-2923.9329045411364
2019-08-12,68.45838087455621,2020-03-16,63.38738380594456,LONG,146,-740.3655720173014
2020-03-16,63.38738380594456,2020-04-15,64.90868357917307,SHORT,157,238.84406439687658
2020-04-15,64.90868357917307,2022-07-12,272.179002816199,LONG,154,31919.62916250199
2022-07-12,272.179002816199,2022-08-01,328.23977678995635,SHORT,36,2018.187863055265
2022-08-01,328.23977678995635,2026-06-03,3452.5,LONG,30,93727.8066963013
